country;year;month;MCS;CG;volume(Kg);weight;value(EUR)
Ireland;2022;6;Salmonids;Salmon;397003.25;Net weight;7976559.42
Ireland;2022;6;Groundfish;Cod;103868.3;Net weight;1429053.37
Ireland;2022;6;Small pelagics;Mackerel;33739.92;Net weight;343026.49
Ireland;2022;6;Groundfish;Hake;62658.02;Net weight;895924.14
Ireland;2022;6;Groundfish;Saithe (=Coalfish);23172.63;Net weight;275915.93
Ireland;2022;6;Crustaceans;Shrimp, miscellaneous;53163.96;Net weight;992740.13
Ireland;2022;6;Groundfish;Haddock;41801.8;Net weight;609777.2
Ireland;2022;6;Miscellaneous aquatic products;Other unspecified products;122326.06;Net weight;1485080.75
Ireland;2022;7;Salmonids;Salmon;544385.8;Net weight;1.03070151E7
Ireland;2022;7;Groundfish;Cod;99427.62;Net weight;1360466.94
Ireland;2022;7;Small pelagics;Mackerel;43501.54;Net weight;494748.86
Ireland;2022;7;Groundfish;Hake;56426.83;Net weight;771066.78
Ireland;2022;7;Groundfish;Saithe (=Coalfish);20666.07;Net weight;240434.66
Ireland;2022;7;Crustaceans;Shrimp, miscellaneous;71411.49;Net weight;1310311.03
Ireland;2022;7;Groundfish;Haddock;65021.67;Net weight;857493.62
Ireland;2022;7;Miscellaneous aquatic products;Other unspecified products;131408.23;Net weight;2088572.2
Ireland;2022;8;Miscellaneous aquatic products;Other unspecified products;118846.64;Net weight;1731491.26
Ireland;2022;8;Groundfish;Haddock;55995.94;Net weight;755051.61
Ireland;2022;8;Crustaceans;Shrimp, miscellaneous;38932.24;Net weight;760320.9
Ireland;2022;8;Groundfish;Saithe (=Coalfish);19992.6;Net weight;238850.53
Ireland;2022;8;Groundfish;Hake;44410.34;Net weight;628094.2
Ireland;2022;8;Small pelagics;Mackerel;39733.22;Net weight;420954.81
Ireland;2022;8;Groundfish;Cod;69135.49;Net weight;941995.55
Ireland;2022;8;Salmonids;Salmon;455387.0;Net weight;8428654.85
Ireland;2022;9;Salmonids;Salmon;395433.87;Net weight;7664863.63
Ireland;2022;9;Groundfish;Cod;90748.79;Net weight;1252143.23
Ireland;2022;9;Small pelagics;Mackerel;31985.98;Net weight;344839.41
Ireland;2022;9;Groundfish;Hake;61503.75;Net weight;815165.65
Ireland;2022;9;Groundfish;Saithe (=Coalfish);30169.48;Net weight;378030.1
Ireland;2022;9;Crustaceans;Shrimp, miscellaneous;53814.67;Net weight;943695.45
Ireland;2022;9;Groundfish;Haddock;48362.74;Net weight;676331.27
Ireland;2022;9;Miscellaneous aquatic products;Other unspecified products;101415.97;Net weight;1624293.19
Ireland;2021;1;Miscellaneous aquatic products;Other unspecified products;166571.12;Net weight;2196088.8
Ireland;2021;1;Groundfish;Haddock;53182.19;Net weight;664275.2
Ireland;2021;1;Crustaceans;Shrimp, miscellaneous;64763.32;Net weight;1319516.2
Ireland;2021;1;Groundfish;Saithe (=Coalfish);47980.68;Net weight;508037.61
Ireland;2021;1;Groundfish;Hake;48622.02;Net weight;660398.75
Ireland;2021;1;Small pelagics;Mackerel;42566.38;Net weight;434747.42
Ireland;2021;1;Groundfish;Cod;119099.57;Net weight;1677594.8
Ireland;2021;1;Salmonids;Salmon;485667.6;Net weight;8580863.0
Ireland;2021;10;Miscellaneous aquatic products;Other unspecified products;176218.37;Net weight;2370138.72
Ireland;2021;10;Groundfish;Haddock;61786.14;Net weight;816906.73
Ireland;2021;10;Crustaceans;Shrimp, miscellaneous;61371.21;Net weight;1166238.87
Ireland;2021;10;Groundfish;Saithe (=Coalfish);30126.27;Net weight;305215.74
Ireland;2021;10;Groundfish;Hake;51081.34;Net weight;719480.18
Ireland;2021;10;Small pelagics;Mackerel;44574.65;Net weight;437222.63
Ireland;2021;10;Groundfish;Cod;107060.93;Net weight;1373860.8
Ireland;2021;10;Salmonids;Salmon;567788.83;Net weight;9569796.93
Ireland;2021;11;Salmonids;Salmon;458245.32;Net weight;7950159.0
Ireland;2021;11;Groundfish;Cod;91253.03;Net weight;1176214.28
Ireland;2021;11;Small pelagics;Mackerel;30494.38;Net weight;314665.93
Ireland;2021;11;Miscellaneous aquatic products;Other unspecified products;145262.59;Net weight;1941541.43
Ireland;2021;11;Groundfish;Haddock;57163.68;Net weight;757363.9
Ireland;2021;11;Crustaceans;Shrimp, miscellaneous;51433.36;Net weight;1019966.7
Ireland;2021;11;Groundfish;Saithe (=Coalfish);23367.09;Net weight;217787.41
Ireland;2021;11;Groundfish;Hake;45203.41;Net weight;623993.55
Ireland;2021;12;Salmonids;Salmon;599404.55;Net weight;1.088981511E7
Ireland;2021;12;Groundfish;Cod;63647.73;Net weight;864165.05
Ireland;2021;12;Small pelagics;Mackerel;17641.44;Net weight;182721.82
Ireland;2021;12;Groundfish;Hake;32100.42;Net weight;432395.48
Ireland;2021;12;Groundfish;Saithe (=Coalfish);13681.31;Net weight;123237.77
Ireland;2021;12;Crustaceans;Shrimp, miscellaneous;106585.99;Net weight;2309092.18
Ireland;2021;12;Groundfish;Haddock;44265.19;Net weight;532711.39
Ireland;2021;12;Miscellaneous aquatic products;Other unspecified products;148217.63;Net weight;2109400.97
Ireland;2021;2;Small pelagics;Mackerel;65168.2;Net weight;574854.26
Ireland;2021;2;Groundfish;Cod;172420.44;Net weight;2144524.3
Ireland;2021;2;Salmonids;Salmon;595843.0;Net weight;9904474.0
Ireland;2021;2;Miscellaneous aquatic products;Other unspecified products;212709.68;Net weight;2767997.0
Ireland;2021;2;Groundfish;Haddock;44835.25;Net weight;543836.4
Ireland;2021;2;Crustaceans;Shrimp, miscellaneous;51141.21;Net weight;997740.0
Ireland;2021;2;Groundfish;Saithe (=Coalfish);39880.35;Net weight;449401.65
Ireland;2021;2;Groundfish;Hake;69366.75;Net weight;942361.0
Ireland;2021;3;Small pelagics;Mackerel;72970.48;Net weight;762561.76
Ireland;2021;3;Groundfish;Hake;116733.31;Net weight;1482400.6
Ireland;2021;3;Groundfish;Saithe (=Coalfish);50918.93;Net weight;558111.93
Ireland;2021;3;Crustaceans;Shrimp, miscellaneous;79980.5;Net weight;1577596.3
Ireland;2021;3;Groundfish;Haddock;81888.73;Net weight;1108965.7
Ireland;2021;3;Miscellaneous aquatic products;Other unspecified products;233247.47;Net weight;3090116.8
Ireland;2021;3;Salmonids;Salmon;697942.6;Net weight;1.1658812E7
Ireland;2021;3;Groundfish;Cod;153935.53;Net weight;2076641.3
Ireland;2021;4;Small pelagics;Mackerel;60541.77;Net weight;601978.4
Ireland;2021;4;Groundfish;Hake;88669.76;Net weight;1118560.8
Ireland;2021;4;Groundfish;Saithe (=Coalfish);36544.35;Net weight;422179.24
Ireland;2021;4;Miscellaneous aquatic products;Other unspecified products;221163.97;Net weight;2834937.3
Ireland;2021;4;Groundfish;Haddock;86224.73;Net weight;1070779.6
Ireland;2021;4;Crustaceans;Shrimp, miscellaneous;77362.93;Net weight;1459793.2
Ireland;2021;4;Salmonids;Salmon;512918.8;Net weight;9037840.0
Ireland;2021;4;Groundfish;Cod;118036.87;Net weight;1580287.8
Ireland;2021;5;Miscellaneous aquatic products;Other unspecified products;177676.59;Net weight;2451840.5
Ireland;2021;5;Groundfish;Haddock;75360.26;Net weight;1049884.5
Ireland;2021;5;Crustaceans;Shrimp, miscellaneous;58640.71;Net weight;1039113.0
Ireland;2021;5;Groundfish;Saithe (=Coalfish);33177.38;Net weight;323199.05
Ireland;2021;5;Groundfish;Hake;79708.99;Net weight;1081050.5
Ireland;2021;5;Salmonids;Salmon;478197.8;Net weight;8488686.0
Ireland;2021;5;Groundfish;Cod;85769.15;Net weight;1136608.1
Ireland;2021;5;Small pelagics;Mackerel;50018.4;Net weight;536511.64
Ireland;2021;6;Miscellaneous aquatic products;Other unspecified products;211229.22;Net weight;2848560.4
Ireland;2021;6;Groundfish;Haddock;65322.78;Net weight;869062.6
Ireland;2021;6;Crustaceans;Shrimp, miscellaneous;66623.42;Net weight;1284697.8
Ireland;2021;6;Groundfish;Saithe (=Coalfish);45611.34;Net weight;451131.03
Ireland;2021;6;Groundfish;Hake;53463.66;Net weight;684925.42
Ireland;2021;6;Small pelagics;Mackerel;54901.15;Net weight;528113.27
Ireland;2021;6;Groundfish;Cod;107756.26;Net weight;1411586.7
Ireland;2021;6;Salmonids;Salmon;558712.5;Net weight;9898194.0
Ireland;2021;7;Groundfish;Haddock;52779.11;Net weight;742829.6
Ireland;2021;7;Miscellaneous aquatic products;Other unspecified products;157563.85;Net weight;1957557.8
Ireland;2021;7;Salmonids;Salmon;442344.7;Net weight;7671183.0
Ireland;2021;7;Groundfish;Cod;73526.16;Net weight;980050.5
Ireland;2021;7;Small pelagics;Mackerel;42229.56;Net weight;418458.98
Ireland;2021;7;Groundfish;Hake;48420.93;Net weight;685388.2
Ireland;2021;7;Groundfish;Saithe (=Coalfish);16600.28;Net weight;178667.67
Ireland;2021;7;Crustaceans;Shrimp, miscellaneous;59498.64;Net weight;1136194.0
Ireland;2021;8;Salmonids;Salmon;430666.31;Net weight;7453841.0
Ireland;2021;8;Groundfish;Cod;75692.35;Net weight;864674.8
Ireland;2021;8;Small pelagics;Mackerel;41949.43;Net weight;438799.72
Ireland;2021;8;Groundfish;Hake;53949.94;Net weight;690069.8
Ireland;2021;8;Groundfish;Saithe (=Coalfish);22034.88;Net weight;240242.29
Ireland;2021;8;Crustaceans;Shrimp, miscellaneous;59942.83;Net weight;1158261.1
Ireland;2021;8;Groundfish;Haddock;50943.2;Net weight;650854.8
Ireland;2021;8;Miscellaneous aquatic products;Other unspecified products;163155.49;Net weight;2224521.0
Ireland;2021;9;Crustaceans;Shrimp, miscellaneous;45887.18;Net weight;914363.2
Ireland;2021;9;Groundfish;Saithe (=Coalfish);20270.6;Net weight;218163.46
Ireland;2021;9;Groundfish;Hake;60420.75;Net weight;849817.41
Ireland;2021;9;Small pelagics;Mackerel;49141.96;Net weight;480288.38
Ireland;2021;9;Groundfish;Cod;76073.15;Net weight;970261.69
Ireland;2021;9;Salmonids;Salmon;436486.76;Net weight;7301542.08
Ireland;2021;9;Miscellaneous aquatic products;Other unspecified products;113403.5;Net weight;1560221.55
Ireland;2021;9;Groundfish;Haddock;54777.12;Net weight;690168.21
Ireland;2020;1;Salmonids;Salmon;429253.6;Net weight;7697987.0
Ireland;2020;1;Groundfish;Cod;106543.09;Net weight;1388473.7
Ireland;2020;1;Small pelagics;Mackerel;59318.23;Net weight;557269.12
Ireland;2020;1;Groundfish;Hake;29795.12;Net weight;379716.69
Ireland;2020;1;Groundfish;Saithe (=Coalfish);28027.35;Net weight;309521.24
Ireland;2020;1;Crustaceans;Shrimp, miscellaneous;42505.53;Net weight;817790.5
Ireland;2020;1;Groundfish;Haddock;39138.85;Net weight;538207.81
Ireland;2020;1;Miscellaneous aquatic products;Other unspecified products;162074.13;Net weight;1983739.0
Ireland;2020;10;Miscellaneous aquatic products;Other unspecified products;191277.94;Net weight;2277570.8
Ireland;2020;10;Groundfish;Haddock;39621.84;Net weight;440162.27
Ireland;2020;10;Crustaceans;Shrimp, miscellaneous;46185.57;Net weight;914931.7
Ireland;2020;10;Groundfish;Saithe (=Coalfish);31090.49;Net weight;306787.36
Ireland;2020;10;Groundfish;Hake;57686.52;Net weight;773430.8
Ireland;2020;10;Small pelagics;Mackerel;40431.2;Net weight;393047.65
Ireland;2020;10;Groundfish;Cod;143017.68;Net weight;1843563.8
Ireland;2020;10;Salmonids;Salmon;491646.0;Net weight;8455848.0
Ireland;2020;11;Salmonids;Salmon;499722.65;Net weight;8283962.0
Ireland;2020;11;Groundfish;Cod;116778.31;Net weight;1617315.7
Ireland;2020;11;Small pelagics;Mackerel;33276.5;Net weight;366263.73
Ireland;2020;11;Groundfish;Hake;71170.28;Net weight;893466.6
Ireland;2020;11;Groundfish;Saithe (=Coalfish);25919.64;Net weight;274808.16
Ireland;2020;11;Crustaceans;Shrimp, miscellaneous;50166.18;Net weight;1021701.7
Ireland;2020;11;Groundfish;Haddock;46903.23;Net weight;643748.26
Ireland;2020;11;Miscellaneous aquatic products;Other unspecified products;158550.39;Net weight;1978187.6
Ireland;2020;12;Miscellaneous aquatic products;Other unspecified products;236281.22;Net weight;3123938.2
Ireland;2020;12;Groundfish;Haddock;62329.76;Net weight;664414.07
Ireland;2020;12;Crustaceans;Shrimp, miscellaneous;111042.0;Net weight;2344800.7
Ireland;2020;12;Groundfish;Saithe (=Coalfish);30584.07;Net weight;368434.78
Ireland;2020;12;Groundfish;Hake;44630.28;Net weight;575195.94
Ireland;2020;12;Small pelagics;Mackerel;38568.66;Net weight;420319.82
Ireland;2020;12;Groundfish;Cod;140184.4;Net weight;1733725.1
Ireland;2020;12;Salmonids;Salmon;767659.22;Net weight;1.3172801E7
Ireland;2020;2;Groundfish;Haddock;52684.61;Net weight;676095.7
Ireland;2020;2;Salmonids;Salmon;440616.2;Net weight;7383005.0
Ireland;2020;2;Groundfish;Cod;124195.15;Net weight;1590700.9
Ireland;2020;2;Small pelagics;Mackerel;40777.16;Net weight;368006.07
Ireland;2020;2;Groundfish;Hake;47913.42;Net weight;574281.94
Ireland;2020;2;Groundfish;Saithe (=Coalfish);24366.6;Net weight;271146.33
Ireland;2020;2;Crustaceans;Shrimp, miscellaneous;38198.2;Net weight;646962.6
Ireland;2020;2;Miscellaneous aquatic products;Other unspecified products;190808.68;Net weight;2038315.4
Ireland;2020;3;Groundfish;Haddock;60697.28;Net weight;776769.8
Ireland;2020;3;Crustaceans;Shrimp, miscellaneous;62421.83;Net weight;1011899.2
Ireland;2020;3;Groundfish;Saithe (=Coalfish);54396.12;Net weight;592413.4
Ireland;2020;3;Groundfish;Hake;75400.05;Net weight;1023970.0
Ireland;2020;3;Small pelagics;Mackerel;40898.82;Net weight;416428.74
Ireland;2020;3;Groundfish;Cod;175772.83;Net weight;2216266.1
Ireland;2020;3;Salmonids;Salmon;554643.2;Net weight;9807023.0
Ireland;2020;3;Miscellaneous aquatic products;Other unspecified products;234588.17;Net weight;2742202.4
Ireland;2020;4;Groundfish;Haddock;54598.57;Net weight;720958.0
Ireland;2020;4;Crustaceans;Shrimp, miscellaneous;41443.89;Net weight;865506.1
Ireland;2020;4;Groundfish;Saithe (=Coalfish);47237.07;Net weight;521578.29
Ireland;2020;4;Groundfish;Hake;63237.43;Net weight;837710.5
Ireland;2020;4;Small pelagics;Mackerel;40917.71;Net weight;389880.48
Ireland;2020;4;Groundfish;Cod;121171.91;Net weight;1545656.8
Ireland;2020;4;Salmonids;Salmon;479245.3;Net weight;8547349.0
Ireland;2020;4;Miscellaneous aquatic products;Other unspecified products;139981.32;Net weight;1758349.7
Ireland;2020;5;Small pelagics;Mackerel;45220.6;Net weight;451806.85
Ireland;2020;5;Salmonids;Salmon;519749.0;Net weight;8854731.0
Ireland;2020;5;Groundfish;Hake;71523.87;Net weight;928326.7
Ireland;2020;5;Groundfish;Cod;107012.5;Net weight;1465837.9
Ireland;2020;5;Groundfish;Saithe (=Coalfish);40969.55;Net weight;408881.71
Ireland;2020;5;Crustaceans;Shrimp, miscellaneous;53089.47;Net weight;1064391.5
Ireland;2020;5;Groundfish;Haddock;49265.48;Net weight;656304.9
Ireland;2020;5;Miscellaneous aquatic products;Other unspecified products;156125.71;Net weight;1971334.7
Ireland;2020;6;Salmonids;Salmon;597219.6;Net weight;1.0401851E7
Ireland;2020;6;Groundfish;Cod;134558.36;Net weight;1768812.4
Ireland;2020;6;Small pelagics;Mackerel;48740.79;Net weight;493976.54
Ireland;2020;6;Groundfish;Hake;69604.62;Net weight;884897.8
Ireland;2020;6;Groundfish;Saithe (=Coalfish);43963.0;Net weight;513740.01
Ireland;2020;6;Crustaceans;Shrimp, miscellaneous;70970.45;Net weight;1364260.8
Ireland;2020;6;Groundfish;Haddock;49948.52;Net weight;609280.5
Ireland;2020;6;Miscellaneous aquatic products;Other unspecified products;207124.17;Net weight;2431299.1
Ireland;2020;7;Salmonids;Salmon;533964.6;Net weight;8991029.0
Ireland;2020;7;Groundfish;Cod;114277.15;Net weight;1452438.0
Ireland;2020;7;Small pelagics;Mackerel;37339.98;Net weight;359166.92
Ireland;2020;7;Groundfish;Hake;82672.15;Net weight;762750.3
Ireland;2020;7;Groundfish;Saithe (=Coalfish);38075.54;Net weight;508554.01
Ireland;2020;7;Crustaceans;Shrimp, miscellaneous;58371.91;Net weight;968370.4
Ireland;2020;7;Groundfish;Haddock;51545.1;Net weight;582280.21
Ireland;2020;7;Miscellaneous aquatic products;Other unspecified products;166071.55;Net weight;1970062.3
Ireland;2020;8;Salmonids;Salmon;461292.9;Net weight;8250333.0
Ireland;2020;8;Groundfish;Cod;144084.38;Net weight;1719011.5
Ireland;2020;8;Small pelagics;Mackerel;56981.12;Net weight;546138.41
Ireland;2020;8;Groundfish;Hake;58575.37;Net weight;778299.8
Ireland;2020;8;Groundfish;Saithe (=Coalfish);34264.96;Net weight;353918.64
Ireland;2020;8;Crustaceans;Shrimp, miscellaneous;66430.52;Net weight;1182587.3
Ireland;2020;8;Groundfish;Haddock;35120.35;Net weight;408738.33
Ireland;2020;8;Miscellaneous aquatic products;Other unspecified products;175776.13;Net weight;1955543.4
Ireland;2020;9;Salmonids;Salmon;541174.1;Net weight;9504564.0
Ireland;2020;9;Groundfish;Cod;121317.37;Net weight;1632002.3
Ireland;2020;9;Small pelagics;Mackerel;60825.9;Net weight;559247.21
Ireland;2020;9;Groundfish;Hake;76597.36;Net weight;987979.9
Ireland;2020;9;Groundfish;Saithe (=Coalfish);41663.1;Net weight;445776.8
Ireland;2020;9;Crustaceans;Shrimp, miscellaneous;57368.39;Net weight;1124775.3
Ireland;2020;9;Groundfish;Haddock;54218.11;Net weight;646799.09
Ireland;2020;9;Miscellaneous aquatic products;Other unspecified products;248819.86;Net weight;2929605.1
Ireland;2019;1;Groundfish;Saithe (=Coalfish);37600.0;Net weight;390800.0
Ireland;2019;1;Crustaceans;Shrimp, miscellaneous;104440.0;Net weight;2141900.0
Ireland;2019;1;Groundfish;Haddock;39870.0;Net weight;558100.0
Ireland;2019;1;Miscellaneous aquatic products;Other unspecified products;194230.0;Net weight;2473400.0
Ireland;2019;1;Salmonids;Salmon;701700.0;Net weight;1.27928E7
Ireland;2019;1;Groundfish;Cod;142010.0;Net weight;1789400.0
Ireland;2019;1;Small pelagics;Mackerel;34550.0;Net weight;323600.0
Ireland;2019;1;Groundfish;Hake;34280.0;Net weight;431200.0
Ireland;2019;10;Salmonids;Salmon;451485.9;Net weight;7580535.0
Ireland;2019;10;Groundfish;Cod;100757.65;Net weight;1285728.0
Ireland;2019;10;Small pelagics;Mackerel;44296.6;Net weight;406582.18
Ireland;2019;10;Groundfish;Hake;56160.04;Net weight;696743.1
Ireland;2019;10;Groundfish;Saithe (=Coalfish);28065.59;Net weight;315426.68
Ireland;2019;10;Miscellaneous aquatic products;Other unspecified products;150464.18;Net weight;1661612.9
Ireland;2019;10;Groundfish;Haddock;34381.99;Net weight;395344.1
Ireland;2019;10;Crustaceans;Shrimp, miscellaneous;48565.92;Net weight;849778.7
Ireland;2019;11;Groundfish;Saithe (=Coalfish);46284.83;Net weight;432316.05
Ireland;2019;11;Groundfish;Hake;46727.15;Net weight;599107.2
Ireland;2019;11;Small pelagics;Mackerel;31222.25;Net weight;305111.39
Ireland;2019;11;Groundfish;Cod;118607.08;Net weight;1499788.2
Ireland;2019;11;Salmonids;Salmon;461386.9;Net weight;7499698.0
Ireland;2019;11;Miscellaneous aquatic products;Other unspecified products;164003.16;Net weight;1826855.9
Ireland;2019;11;Groundfish;Haddock;37028.89;Net weight;423885.17
Ireland;2019;11;Crustaceans;Shrimp, miscellaneous;47274.61;Net weight;911471.1
Ireland;2019;12;Miscellaneous aquatic products;Other unspecified products;200244.79;Net weight;2692144.7
