"ITTER107","Territorio","TIPO_DATO2","Tipo indice","PRODCONS_AGRI_A","Prodotti acquistati","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2021-09","Set-2021",17.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2021-10","Ott-2021",19,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2021-11","Nov-2021",18.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2021-12","Dic-2021",18.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-01","Gen-2022",17.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-02","Feb-2022",16.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-03","Mar-2022",24.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-04","Apr-2022",27,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-05","Mag-2022",26.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-06","Giu-2022",26.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-07","Lug-2022",28.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-08","Ago-2022",30.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-09","Set-2022",26,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-10","Ott-2022",23.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-11","Nov-2022",22.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-12","Dic-2022",21.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-01","Gen-2023",16.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-02","Feb-2023",13.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-03","Mar-2023",1.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-04","Apr-2023",-2.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-05","Mag-2023",-5.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-06","Giu-2023",-9.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-07","Lug-2023",-12.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-08","Ago-2023",-15,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-09","Set-2023",-14.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-01","Gen-2020",112,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-02","Feb-2020",112,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-03","Mar-2020",113.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-04","Apr-2020",114.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-05","Mag-2020",112.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-06","Giu-2020",112.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-07","Lug-2020",109.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-08","Ago-2020",111.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-09","Set-2020",110,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-10","Ott-2020",111.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-11","Nov-2020",115.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2020-12","Dic-2020",115.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-01","Gen-2021",121.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-02","Feb-2021",125.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-03","Mar-2021",127,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-04","Apr-2021",129.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-05","Mag-2021",134.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-06","Giu-2021",130.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-07","Lug-2021",129.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-08","Ago-2021",133.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-09","Set-2021",137,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-10","Ott-2021",143.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-11","Nov-2021",148.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2021-12","Dic-2021",151.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-01","Gen-2022",158.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-02","Feb-2022",160.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-03","Mar-2022",182.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-04","Apr-2022",187.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-05","Mag-2022",188.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-06","Giu-2022",184.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-07","Lug-2022",187.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-08","Ago-2022",197.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-09","Set-2022",197.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-10","Ott-2022",197.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-11","Nov-2022",200.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-12","Dic-2022",199.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-01","Gen-2023",192.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-02","Feb-2023",189.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-03","Mar-2023",187.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-04","Apr-2023",186.1,,
